Date,AAPL,CVX,JNJ,MSFT,NVDA,PFE,UNH,XOM
2023-03-29,51305700,7569700,6012000,25087000,393694000,14429500,3733200,14219100
2023-03-30,49501700,6322400,4555700,25053400,364516000,12634500,3324600,11578200
2023-03-31,68749800,7041400,9890000,32766000,433933000,23393600,3996700,14418000
2023-04-03,56976200,12868200,6841900,24883300,398716000,20817200,4729100,28087700
2023-04-04,46278300,7521400,8314500,25824300,368592000,19514500,2624700,16365500
2023-04-05,51511700,6478100,16704200,22064800,515015000,29697600,4964800,16479500
2023-04-06,45390100,5803200,9615400,29770300,397654000,25931800,3472600,15778000
2023-04-10,47716900,5923500,5354000,23103000,395279000,15137300,2714500,13006600
2023-04-11,47644200,5469600,5903800,27276600,314378000,15304100,3065300,11758500
2023-04-12,50133100,6157900,5764100,27403400,446259000,17035100,3422400,10919000
2023-04-13,68445600,6856600,5640600,24222700,353615000,22880900,4224400,12399700
2023-04-14,49386500,4930700,7225100,20987900,395660000,20627500,4872000,11530800
2023-04-17,41516200,7006000,8046400,23836200,321471000,17608600,3660900,13260400
2023-04-18,49923000,8045600,14571500,20161800,604812000,18541500,3232000,17436100
2023-04-19,47720200,5506800,6752000,17150300,358660000,17214300,5809100,10682600
2023-04-20,52456400,5851100,9498800,23244400,427713000,20131600,3283000,17038700
2023-04-21,58337300,7179000,7014200,21676400,345103000,19227100,3165300,14315300
2023-04-24,41949600,7177600,5278900,26611000,339282000,17633700,2322400,15831300
2023-04-25,48714100,5807200,6263100,45772200,378527000,24492400,2937300,12179800
2023-04-26,45498800,5927400,5518200,64599200,406337000,22401400,2930000,15566100
2023-04-27,64902300,6417200,5739700,46462600,377161000,22434000,2473200,16279200
2023-04-28,55275900,10036300,6024900,36469600,292216000,21015300,2398900,24381900
2023-05-01,52472900,6099800,4893400,21294100,570329000,23917800,2105600,17355000
2023-05-02,48425700,10701700,7541700,26404400,402730000,38834100,2152300,24324100
2023-05-03,65136000,7538100,5937200,22360800,383387000,27721900,1749700,16212300
2023-05-04,81235400,7500400,5128000,22519900,321850000,23675100,2555700,17177200
2023-05-05,113453200,5802000,5194500,28197100,361494000,19225100,2329400,14968200
2023-05-08,55962800,5028200,4994900,21318600,344979000,20101700,1738500,11187800
2023-05-09,45326900,5019800,5520500,21340800,314869000,15987900,2038600,11370800
2023-05-10,53724500,6161200,6756600,30078000,369350000,15858200,2018700,14884800
2023-05-11,49514700,6666100,5867600,31680200,322149000,28566400,2384200,17165900
2023-05-12,45533100,4898900,3904200,19774700,274222000,16541300,1536500,12613300
2023-05-15,37266700,5096700,5104500,16336500,293926000,16650400,2169700,13715600
2023-05-16,42110300,7007700,5599200,26730300,449405000,25451700,2178900,14795200
2023-05-17,57951600,6169600,6840700,24315000,432535000,23206400,2682000,14064700
2023-05-18,65496700,7477700,5173000,27276000,748725000,27772400,3040100,12005600
2023-05-19,55809500,8100900,6527100,27546700,473908000,33068300,2317900,13359600
2023-05-22,43570900,11661000,5675900,24115700,372000000,85718600,2242800,12882000
2023-05-23,50747300,10436200,5793000,30797200,356253000,75379500,2874200,14394400
2023-05-24,45143500,7064000,5015100,23384900,721419000,39326400,1904700,16340300
2023-05-25,56058300,7037700,6886100,43301700,1543911000,30266600,2684100,14316500
2023-05-26,54835000,7736200,6845400,36630600,714397000,20234600,3135200,12370300
2023-05-30,55964400,7814800,5593100,29503100,923401000,24371100,3180800,11938000
2023-05-31,99625300,13346400,11324600,45950600,1002580000,46166300,4944100,24926100
2023-06-01,68901800,9887700,7901300,26773900,635873000,20256100,3376600,13551900
2023-06-02,61996900,9464300,7659700,25873800,482731000,22736400,3064500,14112000
2023-06-05,121946500,6443800,6430500,21307100,396094000,18392200,2688800,10628000
2023-06-06,64848400,6176400,5073600,20396200,388729000,19508200,3816600,12209800
2023-06-07,61944600,9900000,6504300,40717100,511998000,25295100,4381700,16027100
2023-06-08,50214900,7142200,5818400,23277700,417772000,17347600,2725900,13517100
2023-06-09,48900000,6669500,6264400,22529000,427717000,19775100,3174100,12251600
2023-06-12,54274900,7159600,6510600,24260300,388701000,28334600,2207700,14112000
2023-06-13,54929100,7660800,6066800,22951300,613208000,26533800,3016600,13533800
2023-06-14,57462900,7721100,6699100,26003800,740465000,22056400,14672400,16627700
2023-06-15,65433200,7705400,7138300,38899100,568622000,19905900,6798100,16224100
2023-06-16,101256200,22908100,13426600,46552000,655709000,60338600,7699100,43128900
2023-06-20,49799100,10438700,7995800,26375400,451153000,26881200,4597700,17514100
2023-06-21,49515700,7328200,7177500,25117800,551603000,17982900,4886500,13285700
2023-06-22,51245300,7088600,5485900,23556800,417737000,18039800,3179000,12455300
2023-06-23,53117000,15172700,9450700,23146900,358140000,23492200,4862600,17933600
2023-06-26,48088700,7371800,6978800,21520600,594322000,56135500,2968300,14283400
2023-06-27,50730800,6581700,4927500,24354100,462175000,32414900,3693200,13227500
2023-06-28,51216800,5773800,6780400,20259500,582639000,30062000,3670100,13084100
2023-06-29,46347300,5633500,4547500,16997000,380514000,26284900,2979300,11364400
2023-06-30,85213200,6346600,7580000,26832800,501148000,30867900,3970400,13544700
2023-07-03,31458200,3272600,4033700,12508700,198209000,14115800,1915700,7397000
2023-07-05,46920300,6318700,7224600,18172400,323618000,26829400,5053100,12491200
2023-07-06,45094300,9203000,6332500,28161200,303582000,30177300,3913600,17961400
2023-07-07,46815000,6602200,7022200,21214800,355881000,22903300,4131600,21929200
2023-07-10,59922200,5167900,5739200,32791400,353908000,17777500,4339200,14877600
2023-07-11,46638100,5060500,6606700,26698200,298244000,17731300,3086800,12576500
2023-07-12,60750200,6464000,6940400,29995300,481277000,17229700,7287600,13238200
2023-07-13,41342300,8143900,6401700,20567200,478204000,16664400,7276800,26826800
2023-07-14,41616200,7065700,5362200,28352700,772075000,17915100,11379300,28181900
2023-07-17,50520200,4351700,5486800,20363900,510488000,20557300,4582000,18051300
2023-07-18,48288200,6798300,6332500,64738600,569164000,22808300,8816400,24617800
2023-07-19,80507300,5653100,7522600,39732900,427502000,18589700,4956500,15556500
2023-07-20,59581200,5866600,21892900,33778400,537865000,22358400,2963100,15740200
2023-07-21,71951700,8760100,12080000,69405400,963769000,24149700,2887300,17121500
2023-07-24,45377800,9722100,15155400,26678100,382516000,19414700,2279000,15090900
2023-07-25,37283200,6767600,13790100,41637700,348081000,21771000,2730600,14116100
2023-07-26,47471900,6056400,14288200,58383700,364237000,20983700,3697200,15159600
2023-07-27,47460200,6470100,12446400,39635300,455976000,25346300,3028300,17677900
2023-07-28,48291400,6542300,14138800,28484900,331194000,24054100,2930000,17566400
2023-07-31,38824100,13056300,22632700,25446000,251055000,40265200,2441600,24197000
2023-08-01,35175100,7531400,15810300,18311900,237858000,40931600,2161200,14177400
2023-08-02,50389300,7067100,14595600,27761300,530142000,34301600,3220500,13484100
2023-08-03,61235200,6680700,17424800,18253700,324176000,25676500,2442900,16280400
2023-08-04,115956800,10185400,23415100,23741500,362666000,25746500,2411200,14279600
2023-08-07,97576100,13927400,17736400,17741500,322154000,31069100,2430900,12410800
2023-08-08,67823000,6451300,27378700,22327600,353843000,25225500,2422600,14065600
2023-08-09,60378500,10531500,42974400,22373300,586449000,17210500,1916900,19919600
2023-08-10,54686900,8647100,48213800,20113700,492705000,18955200,2179700,15837200
2023-08-11,52036700,6682600,45905600,24355500,533085000,16609400,2029600,14047000
2023-08-14,43675600,6060100,64036900,18836100,690286000,20295500,2127200,12973400
2023-08-15,43622600,7876500,88958100,16966300,676512000,20484300,1817500,14909600
2023-08-16,46964900,7920500,85832700,20698900,527451000,22215600,1454100,13695100
2023-08-17,66062900,8270500,70904200,21257200,452395000,31113600,3009500,16709500
2023-08-18,61172200,5999200,49631700,24755000,583768000,24145100,2364400,16224000
2023-08-21,46311900,6802300,151319500,24040000,692573000,28496500,1533500,11092400
2023-08-22,42038900,6080800,56834800,16084600,755293000,18524100,2079400,10518800
2023-08-23,52722800,4975600,119011400,21166400,779046000,19370900,2011400,11435600
2023-08-24,54945800,5989600,70755100,23281400,1156044000,19380800,2311100,10818500
2023-08-25,51449600,5291800,18185500,21684100,925341000,16421300,1923500,13579300
2023-08-28,43820700,4386100,18458000,14808500,685192000,15101900,1344500,10382100
2023-08-29,53003900,5374800,12208600,19284600,701397000,21076500,2113700,9665000
2023-08-30,60813900,5534900,9939100,15222100,735206000,16833000,2283400,11922100
2023-08-31,60794500,7003700,15333000,26411000,528570000,27919500,4927700,17479800
2023-09-01,45766500,6663000,8610100,14942000,463830000,17522500,3165900,14843500
2023-09-05,45280000,9755800,9019800,18553900,382653000,25856100,3443300,18304000
2023-09-06,81755800,7195500,9753800,17535800,468670000,35370200,2596100,13325500
2023-09-07,112488800,7925900,9931800,18381000,433330000,26777700,2928000,13248500
2023-09-08,65551300,7434400,6957000,19530100,473069000,19467700,1858400,14283200
2023-09-11,58953100,7155100,6309300,16583300,473966000,27574400,2059200,14383600
2023-09-12,90370200,7521100,6045800,17565500,349256000,17987200,2195200,20145800
2023-09-13,84267900,5759500,7397500,16544400,398355000,23853300,2197800,13472800
2023-09-14,60895800,8822800,7758400,20267000,370097000,23759900,2334300,15210700
2023-09-15,109259500,17439700,13392100,37679800,506831000,58063800,5334300,34568400
2023-09-18,67257600,7027600,5789000,16834200,500271000,25421900,1997500,14045300
2023-09-19,51826900,6615100,5550800,16505900,373064000,30323300,3230700,12562900
2023-09-20,58436200,5939100,3837400,21436500,367108000,24651400,3724800,11879900
2023-09-21,63149100,7150000,4526700,35560400,450736000,26980600,4703900,14400600
2023-09-22,56725400,5963000,4976700,21447900,479236000,28570800,4558500,13197300
2023-09-25,46172700,5510000,6722500,17836000,419091000,19443700,2758500,11316000
2023-09-26,64588900,5659200,4904800,26297600,402282000,26015500,2420200,11805400
2023-09-27,66921800,9124400,10211600,19410100,444935000,26430100,2593700,23976200
2023-09-28,56294400,7151800,7861900,19683600,424663000,28197600,2922000,16808100
2023-09-29,51861100,7396100,7680700,24147300,397830000,42421400,3006200,18813600
2023-10-02,52164500,6839600,7259700,20570000,433298000,44620600,3550400,14395000
2023-10-03,49594600,6168600,5740800,21033500,470850000,31059900,3143200,13297100
2023-10-04,53020300,9664700,4955200,20720100,361821000,23722300,2801700,19622200
2023-10-05,48527900,8073000,5993300,16965600,393483000,21279400,2790700,20128800
2023-10-06,57266700,10190400,5802200,25673600,434436000,23760400,3647200,25367500
2023-10-09,42390800,8183500,4414100,19891200,409675000,17468100,2341600,22369900
2023-10-10,43698000,6512900,5273500,20557100,368582000,19212100,2455700,13892000
2023-10-11,47551100,12570700,6922900,20063200,378137000,24221200,2819300,57939000
2023-10-12,56743100,7397000,5792400,19313100,481325000,21809900,2377300,31183000
2023-10-13,51427100,8042800,5359800,21072400,474115000,32388100,5245400,30276500
2023-10-16,52517000,5446000,6408100,22158000,375099000,63317400,3827600,18452000
2023-10-17,57549400,7538300,12244400,18338500,812333000,40015800,2586000,19775400
2023-10-18,54764400,6893500,9097300,23153600,627294000,30307600,2551400,23380300
2023-10-19,59302900,6580200,7733800,25052100,501233000,26880300,2351200,20972500
2023-10-20,64244000,7458300,7207000,25027700,477266000,39407900,2811100,22445300
2023-10-23,55980100,16232400,5874000,24374700,478530000,29412100,2357700,18185000
2023-10-24,43816600,17689900,6155300,31153600,401463000,26923800,1978200,16786100
2023-10-25,57157000,10502400,5880800,55053800,398379000,28857900,2380100,22047300
2023-10-26,70625300,10830400,7612500,37828500,541001000,27162700,2675800,18768300
2023-10-27,58499100,24524300,11385800,29856500,416784000,33877100,2585600,23092000
2023-10-30,51131000,13857100,8205300,22828100,388028000,33063500,2555400,19379900
2023-10-31,44846000,14261300,7576900,20265300,517969000,42648200,2464200,22185200
2023-11-01,56934900,10819600,5733000,28158800,437593000,23568300,2747400,28984900
2023-11-02,77334800,11099100,5349100,24348100,409172000,29640900,2350900,25212700
2023-11-03,79829200,13160000,4926800,23637700,424610000,28071000,2739500,30555600
2023-11-06,63841300,10634200,4851400,23828300,400733000,27381200,2684900,19097300
2023-11-07,70530000,15054600,4840400,25833900,343165000,18086400,2604800,20272500
2023-11-08,49340300,12654100,5460000,26767800,346719000,29398300,1769200,19184100
2023-11-09,53763500,10359500,6973600,24847300,540496000,28737700,1819600,18380500
2023-11-10,66133400,11988200,6930700,28042100,421245000,33844100,2480800,17825500
2023-11-13,43627500,8747700,5889300,19986500,384136000,35519900,1507900,15308400
2023-11-14,60108400,11224400,6713600,27683900,416954000,40084300,2454000,18260500
2023-11-15,53790500,10052100,6729100,26860100,475497000,43614600,2473700,20137600
2023-11-16,54412900,14031300,6875600,27182300,339756000,32407200,2360300,22469100
2023-11-17,50922700,11075600,7023300,40157000,325205000,27009200,2676900,22984900
2023-11-20,46505100,8062400,8851700,52465100,414120000,26335700,2518400,17458800
2023-11-21,38134500,6783300,5916300,28423100,565747000,25988700,2115700,14989000
2023-11-22,39617700,7216100,4633500,23345300,899420000,19226800,2234500,18072000
2023-11-24,24048300,3861000,3351400,10176600,294645000,11129700,1135000,9480800
2023-11-27,40552600,9850800,6449700,22179200,395662000,26066700,2675800,18013500
2023-11-28,38415400,9746500,5909000,20453100,401491000,29497700,2859300,20629500
2023-11-29,43014200,16417100,5190000,28963400,382005000,26185200,4550000,26802100
2023-11-30,48794400,16276000,12481900,30554400,526247000,45356600,7121200,29254700
2023-12-01,45704800,11906500,10342900,33040500,369317000,103624000,3462200,17845300
2023-12-04,43389500,11842800,8920300,32063300,437543000,47410400,2709200,21523900
2023-12-05,66628400,9597600,7268200,23065000,371718000,39853000,2645600,22250300
2023-12-06,41089700,18079700,6642900,21182100,380590000,33410500,2239700,31154800
2023-12-07,47477700,14786700,6532400,23118900,350823000,35782900,2511700,29990700
2023-12-08,53406400,10821700,6254700,20154400,359224000,31890700,2039900,22074900
2023-12-11,60943700,9849600,6090400,27708800,509728000,37833900,3655300,22252300
2023-12-12,52696900,9863900,5324400,24838300,372387000,48587500,2706100,26084000
2023-12-13,70404200,10641300,10764600,30955500,447792000,158100700,2876600,19915400
2023-12-14,66831600,14960500,9240700,43277500,391232000,101889800,5386800,26165700
2023-12-15,128538400,30850900,21727800,78502300,479948000,138388400,9030100,55527000
2023-12-18,55751900,11561700,7231400,21802900,412587000,63329400,3260300,21610400
2023-12-19,40714100,8738100,6651500,20603700,464444000,70094700,3645600,18904700
2023-12-20,52242800,9370000,7008300,26316700,397894000,56184300,3847800,20988900
2023-12-21,46482500,7264700,4598600,17708000,300425000,51056600,2491600,19250900
2023-12-22,37149600,6396100,3798900,17107500,252507000,35162300,1759500,12927800
2023-12-26,28919300,5165600,4170000,12673100,244200000,30119100,1390800,16835100
2023-12-27,48087700,5337200,5288100,14905400,233648000,35000700,1851800,14558800
2023-12-28,34049900,8148000,4377500,14327000,246587000,30472900,2001000,16329300
2023-12-29,42672100,7658600,4313700,18730800,389293000,30363100,2080100,17746400
2024-01-02,82488700,8879700,9622100,25258600,411254000,57948700,3415700,23483000
2024-01-03,58414500,10255300,8232000,23083500,320896000,43426500,2891400,23490800
2024-01-04,71983600,8220300,6766600,20901500,306535000,45558200,2994400,19395200
2024-01-05,62379700,7455400,5602500,21004600,415039000,33612800,2815400,15827400
2024-01-08,59144500,10038200,6569800,23134000,642510000,32972100,2648900,23370100
2024-01-09,42841800,11784700,6357000,20830000,773100000,39856900,2677000,19496600
2024-01-10,46792900,8490400,4945100,25514200,533796000,37413300,2180000,18206100
2024-01-11,49128400,8612500,4946000,27850800,596759000,46884700,2814100,15833400
2024-01-12,40477800,9386900,4496900,21661200,352994000,30373500,6327300,18041700
2024-01-16,65603000,9380400,6923200,27202300,449580000,38826000,3736700,20235700
2024-01-17,47317400,8167000,5072100,22234100,474394000,33312600,3791300,18384000
2024-01-18,78005800,11187800,5368500,23392100,491650000,50321100,7367000,20940300
2024-01-19,68903000,11192500,7071300,29331100,543501000,35549300,6143400,20088400
2024-01-22,60133900,9184600,6824200,27016900,452955000,41663900,5922900,19955900
2024-01-23,42355600,6767200,9149800,20525900,294654000,33466700,2672900,15863400
2024-01-24,53631300,8100000,7247900,24867000,560271000,42720700,2918800,17330600
2024-01-25,54822100,9773600,5478900,21021200,482777000,47605500,14671000,22089500
2024-01-26,44594000,9151900,5591900,17803300,390309000,47073800,6212200,20817200
2024-01-29,47145600,10494800,6483200,24510200,348733000,67082700,4554100,18317500
2024-01-30,55859400,9902900,7200500,33477600,410735000,86072400,4931200,19610900
2024-01-31,55467800,10428000,8256800,47871100,453795000,81192100,5358100,22415300
2024-02-01,64885400,8641100,8012000,30657700,369146000,53883000,4242600,19240700
2024-02-02,102551700,12839100,8295900,28256700,476578000,51718500,3804500,21973400
2024-02-05,69668800,8277800,9121600,25352300,680078000,42633400,3646300,17190900
2024-02-06,43490800,6198200,9229900,18382600,683111000,56958700,2745400,13347900
2024-02-07,53439000,6252000,8690300,22340500,495575000,36843000,4109100,13826800
2024-02-08,40962000,9237000,9755000,21225300,414422000,29048400,3343000,19636900
2024-02-09,45155200,9194500,6529200,22032800,436637000,29062700,2715400,20410500
2024-02-12,41781900,6713000,6701500,21202900,613710000,30323700,3194000,18173100
2024-02-13,56529500,6987100,8621000,27824900,602580000,37927500,3436000,18917400
2024-02-14,54630500,5995100,9098800,20401200,504917000,25270200,1918500,17651300
2024-02-15,65434500,8950300,7462500,21825500,420122000,36111600,2292100,23196300
2024-02-16,49752500,7570200,8541000,22296500,495327000,35935300,2135500,20151400
2024-02-20,53665600,6977900,9501700,24307900,704833000,34232000,2600200,17650000
2024-02-21,41371400,6628900,7472500,18518900,673755000,27348300,2095900,20991300
2024-02-22,52292200,8874900,8065000,27009900,865100000,31957500,3186800,20470700
2024-02-23,45119700,6561600,6726000,16295900,829388000,33182600,2502000,15975900
2024-02-26,40867400,6900800,5465400,16193500,503973000,45685500,2308900,13360800
2024-02-27,54318900,15093800,5078600,14835800,391705000,38598400,3780600,16360000
2024-02-28,48953900,6715900,6071100,13183100,393110000,31010200,9558600,14810500
2024-02-29,136682600,9334400,9849100,31947300,507289000,54643200,6833200,17566100
2024-03-01,73563100,7459100,5670100,17823400,479135000,46392100,7315000,18460100
2024-03-04,81510100,12503200,8532900,17596000,615616000,86777700,5239800,18138000
2024-03-05,95132400,6985500,8298200,26919200,520639000,73646100,5296200,19952700
2024-03-06,68587700,14692100,5773700,22344100,582520000,84919500,5577500,20472800
2024-03-07,71765100,8739300,5188700,18718500,608119000,46423800,5102000,15195400
2024-03-08,76267000,7528400,5284000,18002200,1142269000,45906600,4673600,16281500
2024-03-11,60139500,7577100,4620800,16120800,678364000,52600100,4410100,17577300
2024-03-12,59825400,6432900,8018700,22457000,668075000,48758200,4153800,14957200
2024-03-13,52488700,8065600,6260000,17115900,635713000,39273000,3669000,17122200
2024-03-14,72913500,9047200,6988300,34157300,602318000,36428000,3378500,22121000
2024-03-15,121752700,20387200,13165500,45079900,642086000,75727900,5713500,38264400
2024-03-18,75604200,7242700,6602300,20106000,668976000,36226500,2970500,16770500
2024-03-19,55215200,7736700,7840600,19837900,672171000,29026600,2511700,14878800
2024-03-20,53423100,8449100,5982300,17860100,479063000,34468000,3548200,16119700
2024-03-21,106181300,7899100,5915800,21296200,480372000,29633700,3693400,14878000
2024-03-22,71160100,5974700,7248600,17648500,586719000,28830100,2847300,14701900
2024-03-25,54288300,6058700,7498100,18060500,552136000,31110600,2786100,14011700
2024-03-26,57388400,6677900,6864100,16725600,513648000,38220300,3113300,13152300
2024-03-27,60273300,7416900,8461600,16705000,586067000,34247600,2653100,12415700
2024-03-28,65672700,8331600,6181500,21871200,435212000,40466700,3820000,18482100
2024-04-01,46240500,6285700,4364700,16316000,452441000,26596600,2928700,13817000
2024-04-02,49329500,8815400,6102300,17912000,433064000,32451500,11867000,19919600
2024-04-03,47691700,7819700,8098200,16502300,370067000,36828600,4460400,16504300
2024-04-04,53704400,9269700,6947400,19370900,434965000,41922700,5182000,18467400
2024-04-05,42104800,7432800,6783000,16554800,399678000,39880500,5747400,21720600
2024-04-08,37425500,7253200,5935400,14272400,283220000,24431400,4532300,17513900
2024-04-09,42373800,6576200,6135300,12496900,501700000,45127800,3521200,14132300
2024-04-10,49709300,7525800,6809500,16216600,431929000,44541600,4493500,17409200
2024-04-11,91070300,7682500,8374400,17966400,431637000,32814500,5844100,17555900
2024-04-12,101670900,11071000,7100200,19253800,426805000,43034100,6045700,21556200
2024-04-15,73531800,7236900,8502300,20273500,443077000,35660200,5376800,15029500
2024-04-16,73711200,5541900,12774900,16765600,370453000,28885300,11816500,18082200
2024-04-17,50901200,6733900,9378100,15855500,495400000,43828900,8759800,14538600
2024-04-18,43122900,4979200,9887700,21029900,447260000,35788400,8880400,13821400
2024-04-19,68149400,7734700,9750800,30565800,875198000,38372800,6618600,21572400
2024-04-22,48116400,6779200,10118700,20286900,596341000,35678700,4697700,16340700
2024-04-23,49537800,5597600,10110400,15734500,438559000,24297800,3646700,13929800
2024-04-24,48251800,7610300,9756300,15065300,512208000,24547800,3724400,12101200
2024-04-25,50558300,9702600,7642700,40586500,424641000,47661400,4329700,16041000
2024-04-26,44838400,9736400,6183000,29694700,551011000,46526500,2727000,27289500
2024-04-29,68169400,6364000,6149600,19582100,388971000,39995300,2192100,17309900
2024-04-30,65934800,8457300,8817700,28781400,363709000,38017700,3367500,21083300
2024-05-01,50383100,7713700,14470900,23562500,559863000,97388900,2729200,27777700
2024-05-02,94214900,8597100,8459800,17709400,377898000,69649000,3561400,25513600
2024-05-03,163224100,11664500,6532700,17446700,398341000,60568900,2487600,28023300
2024-05-06,78569700,8430300,5042800,16996600,376203000,59899700,2029500,31401300
2024-05-07,77305800,6869900,7333500,20018200,437342000,65606400,3752100,30122000
2024-05-08,45057100,6706400,7735100,11792300,325721000,39087800,3078900,18957200
2024-05-09,48983000,6683300,6546200,14689700,378013000,47831100,2342900,17564000
2024-05-10,50759500,5490900,5710600,13402300,335325000,25849800,2784600,13648100
2024-05-13,72044800,6848300,5628500,15440200,289680000,39609800,2454500,15060600
2024-05-14,52393600,4924000,8254200,15109300,296507000,23530900,2949700,15079100
2024-05-15,70400000,7603100,5548000,22239500,417735000,38376300,2981200,18244300
2024-05-16,52845200,6409400,7591000,17530100,323952000,40077800,3655800,15745200
2024-05-17,41282900,5497900,6521800,15352200,359691000,26106400,2657200,15104500
2024-05-20,44361300,4913800,7742300,16272100,318764000,22423300,2476200,11551300
2024-05-21,42309400,4783300,5492400,21453300,328946000,28119900,2521900,14495000
2024-05-22,34648500,6260500,6609800,18073700,548648000,46987500,2299100,17879300
2024-05-23,51005900,6718400,8000400,17211700,835065000,42031300,3055400,15979800
2024-05-24,36327000,4477700,9520600,11855300,429494000,22589100,2527800,12212900
2024-05-28,52280100,6928300,10499800,15718000,652728000,32371200,2912800,13978300
2024-05-29,53068000,5909600,8263800,15517100,557442000,24241700,7521600,13902000
2024-05-30,49889100,6369600,8490300,28394500,484553000,23298600,5169700,14683700
2024-05-31,75158300,10334200,14621200,47995300,613263000,78290100,6694800,29037400
2024-06-03,50080500,9009900,7329200,17484700,438392000,38177200,2795100,19589300
2024-06-04,47471400,6360500,8876400,14348900,403324000,46309500,3178400,19412200
2024-06-05,54156800,7058500,5891300,16988000,528402000,27346700,2464400,14863500
2024-06-06,41181800,5215100,5016300,14861300,664696000,35360400,2419600,13154100
2024-06-07,53103900,5887700,5111600,13621700,412386000,27526200,3416300,13289200
2024-06-10,97010200,7074700,5749900,13982900,313434100,36977900,3332800,15239700
2024-06-11,172373300,5132000,5661200,14551100,222551200,29573500,4599700,12462400
2024-06-12,198134300,10017400,6180500,22366200,299595000,32507900,4048200,13606800
2024-06-13,97862700,6163000,6840400,15960600,260704500,33945200,4951700,14466900
2024-06-14,70122700,6159100,4075300,13582000,309320400,29461900,3188400,13313400
2024-06-17,93728300,6321400,6666600,20790000,288504400,32194600,2407200,21147900
2024-06-18,79943300,6942900,6156600,17112500,294335100,29817800,3692700,17762900
2024-06-20,86172500,8336000,8749700,19877400,517768400,29693400,5258100,17433200
2024-06-21,241805100,21289800,15172300,34187100,649445800,52487000,6368600,52212500
2024-06-24,80727000,7971600,6914700,15913700,476060900,35414100,5139800,16266700
2024-06-25,55549700,5985400,5912500,16413400,414192600,24721600,2916100,14188900
2024-06-26,66213200,8637800,5267800,16507000,362975900,30745800,3153100,15771800
2024-06-27,49772700,5568700,5739200,14806300,252571700,28399600,2991900,16812700
2024-06-28,82542700,11283400,10495700,28362300,315516700,33189200,22734200,24565900
2024-07-01,60402900,5584100,5144400,17662800,284885500,26209000,4523100,11972900
2024-07-02,58046200,7216800,5492000,13979800,218374000,21989800,3312000,13326700
2024-07-03,37369800,3264200,3246200,9932800,215749000,15180100,2239200,7732900
2024-07-05,60412400,6183100,4888500,16000300,214176700,17268700,3499000,12631000
2024-07-08,59085900,4990700,5260200,12962300,237677300,25694400,3450600,13350500
2024-07-09,48076100,5301600,5890400,17207200,285366600,36867800,3056800,11727000
2024-07-10,62627700,5416600,6093200,18196100,248978600,29873600,3189800,10004100
2024-07-11,64710600,8322500,6350400,23111200,374782700,47322600,3535100,13082700
2024-07-12,53046500,6446300,5336400,16324300,252680500,28397000,3570600,11684900
2024-07-15,62631300,5661200,6711400,14429400,208326200,30534400,5128000,13032500
2024-07-16,43234300,6924200,6469600,17175700,214769500,26912100,11062000,13614100
2024-07-17,57345900,7296600,13801400,21778000,390086200,45395000,10330800,13602800
2024-07-18,66034600,6577700,10166200,20794800,320979500,47279700,6834800,13033600
2024-07-19,49151500,6427700,7398000,20940400,217223800,30021200,4290400,16157700
2024-07-22,48201800,5577300,6840600,15808800,258068900,46483200,3377300,12065900
2024-07-23,39960300,6238700,6261900,13107100,173911000,25528300,2785600,11251700
2024-07-24,61777600,5971700,7168200,26805800,327776900,29579400,3156200,14925200
2024-07-25,51391200,5432100,10019600,29943800,460067000,42296200,3102900,17021700
2024-07-26,41601300,5232500,8356900,23583800,293399100,35657100,3201900,11252500
2024-07-29,36311800,5072000,5625000,15125800,248152100,41713700,2965000,8861800
2024-07-30,41643800,5740900,6545700,32687600,486833300,89857500,4139100,12483900
2024-07-31,50036300,6209200,8293200,42891400,473174200,40978700,4713200,15137700
2024-08-01,62501000,16689900,7213400,30296400,523462300,39753100,3680800,15051500
2024-08-02,105568600,13278600,11280400,29437900,482027500,42364700,5094000,20403800
2024-08-05,119548600,13037200,12032200,40709200,552842400,37838000,4587400,18025900
2024-08-06,69660500,9692700,7607100,24946500,409012100,29031800,3216500,13647800
2024-08-07,63516400,8867900,5993000,20650900,411440400,32866100,4320700,13660700
2024-08-08,47161100,7531100,5094800,20203000,391910000,32094400,2860800,13851000
2024-08-09,42201600,7653100,4579200,19276700,290844200,25795600,2976700,12151900
2024-08-12,38028100,8442200,7605400,16762900,325559900,21141600,2532400,13228900
2024-08-13,44155300,7794800,9711400,19414300,312646700,34620700,2369400,11585100
2024-08-14,41960600,5874200,5141200,18267000,339246400,23677700,2344400,12194500
2024-08-15,46414000,6304200,7237800,20752100,318086700,28676800,2751800,11579400
2024-08-16,44340200,6874400,5012800,22775600,302589900,50332900,2728900,10056000
2024-08-19,40687800,5967400,4408400,15234000,318333600,26382500,1847900,12417500
2024-08-20,30299000,7497600,7275100,16387600,300087400,21301300,1677500,15632000
2024-08-21,34765500,5985000,5019400,16067300,257883600,16729700,2844300,11752400
2024-08-22,43695300,4027000,6552100,19361900,376189100,20241500,2282000,10609500
2024-08-23,38677300,4824100,7093400,18493800,323230300,21885300,2376400,10381400
2024-08-26,30602200,5780300,6870600,13152800,331964700,16506000,1800000,13671000
2024-08-27,35934600,5100000,4388700,13492900,303134600,16184600,1581900,9991600
2024-08-28,38052200,5614400,5187000,14882700,448101100,19874100,1657000,10742900
